ST. Anthonys Distributor (2024 -2025),,,,
ORANGE MAIN LOCATION,,,,
Location Summary,,,,
1-Jan-26 to 1-Jun-26,,,,
,ORANGE MAIN LOCATION,,,
,ST. Anthonys Distributor (2024 -2025),,,
Particulars,1-Jan-26 to 1-Jun-26,,,
,Closing Balance,,,
,Quantity,Rate,Value,
"217-1001 (ORANGE MCCB 3POLE 30A,18KA FIXED)",6 NOS,11197.03,67182.20,
"217-1005 (ORANGE MCCB 4POLE 30A,18KA FIXED)",,,,
"217-1006 (ORANGE MCCB 4POLE 40A,18KA FIXED)",3 NOS,13634.58,40903.73,
217-1007 (ORANGE MCCB 4POLE 60A 18KA FIXED),5 NOS,17170.84,85854.21,
"217-1008 (ORANGE MCCB 4POLE 100A,18KA FIXED)",3 NOS,14983.05,44949.16,
"217-1022 (ORANGE MCCB 4POLE 160A,25KA FIXED)",,,,
MONACO,68 NOS,568.41,38651.85,
153-1002 (ORANGE MO 10A 1W 2G SWITCH SMALL DOLLY),,,,
153-1003 (ORANGE MO 10A 1W 3G SWITCH SMALL DOLLY),,,,
153-1004 (ORANGE MO 10A 1W 4G SWITCH SMALL DOLLY),,,,
153-1005 (ORANGE MO 10A 1W 5G SWITCH SMALL DOLLY),,,,
153-1008 (ORANGE MO 10A 2W 1G BELL PRESS SMALL DOLLY),,,,
153-1072 (ORANGE MO 13A S/SOCKET OUTLET),22 NOS,667.58,14686.82,
177-1002 (ORANGE W5 10A 1W 2G SWITCH),,,,
177-1072 (ORANGE W5 13A S/SOCKET OUTLET),46 NOS,520.98,23965.03,
MULTI CORE NON AMOURED,,,,
ORANGE 4CX16mm2(7/1.70)CU/PVC/PVC (Error Code),,,,
ODESSA,690 NOS,925.64,638689.50,
117-1001 (ORANGE OD 16A 1 WAY 1 GANG SWITCH INDICATOR WHITE),29 NOS,845.58,24521.83,
117-1002 (ORANGE OD 16A 1 WAY 2 GANG SWITCH INDICATOR WHITE),19 NOS,1419.81,26976.40,
117-1003 (ORANGE OD 16A 1 WAY 3 GANG SWITCH INDICATOR  WHITE),34 NOS,2052.80,69795.28,
117-1004 (ORANGE OD 16A 1 WAY 4 GANG SWITCH INDICATOR WHITE),37 NOS,,,
117-1011 (ORANGE OD 16A 2 WAY 1 GANG SWITCH INDICATOR WHITE),70 NOS,1135.89,79512.28,
117-1012 (ORANGE OD 16A 2 WAY 2 GANG SWITCH INDICATOR WHITE),67 NOS,1562.25,104670.74,
117-1013 (ORANGE OD 16A 2 WAY 3 GANG SWITCH INDICATOR WHITE),,,,
117-1014 (ORANGE OD 16A 2 WAY 4 GANG SWITCH INDICATOR WHITE),22 NOS,3068.81,67513.80,
117-1017 (ORANGE OD 400W LIGHT DIMMER),16 NOS,,,
117-1018 (ORANGE OD 400W FAN SPEED CONTROLLER),8 NOS,,,
117-1021 (ORANGE OD 20A DP Switch Indicator),35 NOS,,,
117-1023 (ORANGE OD 5STEP HUMFREE FAN CONTROLL),10 NOS,,,
117-1036 (ORANGE OD 16A 1 WAY 1 GANG BELL PRES SWI.INDI.WHITE),18 NOS,,,
117-1075 (ORANGE OD 1 GANG 4 WIRE TELEPHONE SOCKET WHITE),10 NOS,,,
117-1076 (ORANGE OD 75 OHM TV SOCKET OUTLET WHITE),10 NOS,,,
117-1136 (ORANGE OD 13A S/SOCKET OL WITH INDICATOR WHITE),-69 NOS,1575.57,-108714.37,
118-1001 (ORANGE OD 16A 1 WAY 1 GANG SWITCH INDICATOR MAT),32 NOS,1003.99,32127.66,
118-1002 (ORANGE OD 16A 1 WAY 2 GANG SWITCH INDICATOR MAT),25 NOS,1481.88,37047.01,
118-1003 (ORANGE OD 16A 1 WAY 3 GANG SWITCH INDICATOR MAT),26 NOS,1904.05,49505.36,
118-1004 (ORANGE OD 16A 1 WAY 4 GANG SWITCH INDICATOR MATT),15 NOS,2472.52,37087.81,
118-1011 (ORANGE OD 16A 2 WAY 1 GANG SWITCH INDICATOR MAT),20 NOS,1272.43,25448.61,
118-1012 (ORANGE OD 16A 2 WAY 2 GANG SWITCH INDICATOR MAT),28 NOS,1814.35,50801.81,
118-1013 (ORANGE OD 16A 2 WAY 3 GANG  SWITCH INDICATOR MAT),28 NOS,,,
118-1014 (ORANGE OD 16A 2 WAY 4 GANG SWITCH INDICATOR MAT),33 NOS,,,
118-1017 (ORANGE OD 400W LIGHT DIMMER BLACK M),24 NOS,,,
118-1018 (ORANGE OD 400W FAN CONTRO BLACK M),24 NOS,,,
118-1021 (ORANGE OD 20A DP SWITCH INDICATOR BLACK M),17 NOS,2520.00,42840.00,
118-1036 (ORANGE OD 16A 1 WAY 1 GANG BELL PRES SWI. INDI. MAT),8 NOS,,,
118-1075 (ORANGE OD 1 GANG 4 WIRE TELEPHONE SOCKET  MAT),13 NOS,,,
118-1076 (ORANGE OD 75 OHM TV SOCKET OUTLET MAT),2 NOS,,,
118-1083 (ORANGE OD 2 GANG 75 OHM TV SOCKET OUTLET MAT),5 NOS,,,
118-1087 (ORANGE OD 1 GANG 2.1A USB Type A  MAT),5 NOS,,,
118-1136 (ORANGE OD 13A S/SOCKET OL WITH INDICATOR BLACK MATT),13 NOS,1858.89,24165.57,
119-1036 (ORANGE OD 16A 1 WAY 1 GANG BELL PRES SWI.INDI.GUN MART),10 NOS,,,
120-1001 (ORANGE OD 16A 1 WAY 1 GANG SWITCH INDICATOR BLACK),28 NOS,1168.56,32719.71,
120-1002 (ORANGE OD 16A 1 WAY 2 GANG SWITCH INDICATOR BLACK),5 NOS,2310.00,11550.00,
120-1003 (ORANGE OD 16A 1 WAY 3 GANG SWITCH INDICATOR BLACK),5 NOS,,,
120-1004 (ORANGE OD 16A 1 WAY 4 GANG SWITCH INDICATOR BLACK),8 NOS,3890.00,31120.00,
120-1136 (ORANGE OD 13A S/SOCKET OL WITH INDICATOR BLACK),,,,
ORANGE OD 13A D/SOC OL IND PRL BLACK,,,,
PANEL,24 NOS,11914.79,285954.87,
222-1401 (ORANGE WALL MOUNTD PANEL 200X200X150),4 NOS,5752.50,23010.00,
222-1402 (ORANGE WALL MOUNTD PANEL 250X300X150),5 NOS,7304.99,36524.96,
222-1406 (ORANGE WALL MOUNTD PANEL 300X400X150),3 NOS,8628.83,25886.48,
222-1407 (ORANGE WALL MOUNTED PANEL 300X400X200),3 NOS,11211.86,33635.58,
222-1408 (ORANGE WALL MOUNTD PANEL 400X400X150),2 NOS,10710.00,21419.99,
222-1409 (ORANGE WALL MOUNTD PANEL 400X400X200),3 NOS,11859.90,35579.71,
222-1415 (ORANGE WALL MOUNTED PANEL 500X700X200),2 NOS,23108.54,46217.07,
222-1419 (ORANGE WALL MOUNTED PANEL 600X800X200),2 NOS,31840.54,63681.08,
RCCB,268 NOS,9627.00,2580035.53,
214-4017 (ORANGE RCCB 2 POLE 40A 30MA TYPE AC),74 NOS,5494.93,406624.64,
214-4018 (ORANGE RCCB 2 POLE 40A 100MA TYPE AC),23 NOS,6836.24,157233.57,
214-4027 (ORANGE RCCB 2 POLE 63A 30MA TYPE AC),18 NOS,9288.14,167186.52,
214-4028 (ORANGE RCCB 2 POLE 63A 100MA TYPE AC),17 NOS,6254.78,106331.18,
214-4064 (ORANGE RCCB 4POLE 40A 300MA TYPE AC),9 NOS,12788.14,115093.26,
214-4072 (ORANGE RCCB 4 POLE 63A 30MA TYPE AC),7 NOS,10118.40,70828.80,
214-4073 (ORANGE RCCB 4 POLE 63A 100MA TYPE AC),26 NOS,8823.01,229398.38,
214-4082 (ORANGE RCCB 4POLE 100A 30MA TYPE AC),39 NOS,13683.79,533667.77,
214-4083 (ORANGE RCCB 4 POLE 100A 100MA TYPE AC),24 NOS,12501.08,300026.00,
214-4084 (ORANGE RCCB 4 POLE 100A 300MA TYPE AC),31 NOS,15924.05,493645.41,
RUHUNU,36 NOS,11344.33,408395.93,
204-1029 (RUHUNU 7/0.53MM SS BLUE 100M),,,,
204-1133 (RUHUNU 7/0.67MM SS BROWN 100M),5 NOS,13240.68,66203.40,
204-1143 (RUHUNU 7/0.67MM FLAT TWIN GREY 50M),,,,
204-1163 (RUHUNU 7/0.67MM EARTH WIRE GREEN 50M),20 NOS,11587.12,231742.39,
204-1165 (RUHUNU 7/0.67MM EARTH WIRE GREEN 500),,,,
204-1208 (RUHUNU 7/0.85MM SS BLUE 100M),2 NOS,20068.48,40136.96,
204-1228 (RUHUNU 7/0.85MM SS BROWN 100M),2 NOS,20068.48,40136.96,
204-1239 (RUHUNU 7/0.85MM FLAT TWIN GREY 100M),1 NOS,,,
204-1292 (RUHUNU 7/1.04MM SS BLUE 100M),1 NOS,,,
204-1314 (RUHUNU 7/1.04MM SS BROWN 100M),1 NOS,,,
204-1336 (RUHUNU 7/1.04MM FLAT TWIN GREY 50M),,,,
204-1360 (RUHUNU 7/1.04MM EARTH WIRE GREEN 100M),,,,
205-1102 (RUHUNU 16/0.2MM THREE CORE WHITE 100M),2 NOS,10708.47,21416.94,
205-1136 (RUHUNU 16/0.2MM TWISTED TIN 100M),,,,
206-1006 (RUHUNU 9/0.3MM AUTO WIRE BLUE 100M),,,,
206-1012 (RUHUNU 9/0.3MM AUTO WIRE GREEN 100M),1 NOS,4379.66,4379.66,
206-1018 (RUHUNU 9/0.3MM AUTO WIRE ORANGE 100M),1 NOS,4379.62,4379.62,
SCINTILLA,1412 NOS,968.97,1368182.66,
122-1001 (ORANGE SC 16A 1W 1G SWITCH WHITE),19 NOS,340.75,6474.16,
122-1002 (ORANGE SC 16A 1W 2G SWITCH WHITE),60 NOS,425.82,25549.23,
122-1003 (ORANGE SC 16A 1W 3G SWITCH WHITE),48 NOS,599.41,28771.72,
122-1004 (ORANGE SC 16A 1W 4G SWITCH WHITE),,,,
122-1012 (ORANGE SC 16A 2W 2G SWITCH WHITE),28 NOS,666.43,18660.02,
122-1013 (ORANGE SC 16A 2W 3G SWITCH),9 NOS,848.89,7640.00,
122-1017 (ORANGE SC 400W LIGHT DIMMER),9 NOS,2680.00,24120.00,
122-1021 (ORANGE SC 20A DOUBLE POLE W/INDICATOR),5 NOS,3470.00,17350.00,
122-1023 (ORANGE SC 5STEP HUMFREE FAN CONTROLLE),14 NOS,1525.00,21350.00,
122-1072 (ORANGE SC 13A S/socket Outlet),192 NOS,1579.08,303183.14,
122-1075 (ORANGE SC 1G 4WIRE TELEPHONE SOCKET),,,,
122-1076 (ORANGE SC 75 OHM TV SOCKET OUTLET),10 NOS,1288.36,12883.62,
124-1001 (ORANGE SC 1W 1G SWITCH GUNMETAL M),33 NOS,553.46,18264.18,
124-1002 (ORANGE SC 1W 2G SWITCH GUNMETAL M),80 NOS,733.77,58701.50,
124-1003 (ORANGE SC 1W 3G SWITCH GUNMETAL M),59 NOS,998.48,58910.42,
124-1004 (ORANGE SC 1W 4G SWITCH GUNMETAL M),52 NOS,1201.15,62459.80,
124-1010 (ORANGE SC Blank Plate Switch GUN MAT),20 NOS,,,
124-1011 (ORANGE SC 2W 1G SWITCH GUN METAL M),26 NOS,691.36,17975.38,
124-1012 (ORANGE SC 2W 2G SWITCH GUNMETAL M),,,,
124-1013 (ORANGE SC 2W 3G SWITCH GUNMETAL M),29 NOS,1238.97,35930.09,
124-1014 (ORANGE SC 2W 4G SWITCH GUNMETAL M),38 NOS,1478.68,56189.85,
124-1017 (ORANGE SC 400W LIGHT DIMMER GUNMTL M),11 NOS,2269.37,24963.07,
124-1021 (ORANGE CA 20A D/P INDIC SW GUNMETAL M),22 NOS,,,
124-1023 (ORANGE SC 5 STEP FAN CNTRL GUNMETAL M),10 NOS,2062.75,20627.50,
124-1036 (ORANGE SC 1W 1G BELLPRESS SW GUNMETAL M),19 NOS,,,
124-1072 (ORANGE SC 13A S/SOCKET OUTLET  GUN MATT),112 NOS,1159.28,129839.46,
125-1001 (ORANGE SC 1W 1G SWITCH SILVER M),34 NOS,427.06,14520.02,
125-1002 (ORANGE SC 1W 2G SWITCH SILVER M),20 NOS,560.00,11200.00,
125-1003 (ORANGE SC 1W 3G SWITCH SILVER M),10 NOS,669.17,6691.68,
125-1004 (ORANGE SC 1W 4G SWITCH SILVER M),17 NOS,795.00,13515.00,
125-1011 (ORANGE SC 2W 1G SWITCH SILVER M),6 NOS,545.00,3270.00,
125-1013 (ORANGE SC 2W 3G SWITCH SILVER M),6 NOS,960.00,5760.00,
125-1014 (ORANGE SC 2W 4G SWITCH SILVER M),29 NOS,1222.41,35449.94,
125-1017 (ORANGE SC 400W LIGHT DIMMER SILVER M),6 NOS,1630.00,9780.00,
125-1021 (ORANGE SC 20A D/P INDIC SW SILVER M),23 NOS,1748.65,40219.00,
125-1023 (ORANGE SC 5STEP FAN CONTROL SILVER M),9 NOS,1655.00,14895.00,
125-1036 (ORANGE SC 1W 1G BELL PRESS SW SILVER M),16 NOS,620.00,9920.00,
125-1076 (ORANGE SC TV SOCKET OUTLET SILVER M),,,,
127-1002 (ORANGE SC 1W 2G SWITCH SILVER G),,,,
127-1008 (ORANGE SC 2W 1G BELLPRESS SW SILVER G),,,,
128-1001 (ORANGE SC 1W 1G SWITCH KUBUK),7 NOS,445.00,3115.00,
128-1002 (ORANGE SC 1W 2G SWITCH KUBUK),,,,
128-1003 (ORANGE SC 1W 3G SWITCH KUBUK),18 NOS,700.00,12600.00,
128-1004 (ORANGE SC 1W 4G SWITCH KUBUK),60 NOS,888.33,53299.90,
128-1011 (ORANGE SC 2W 1G SWITCH KUBUK),33 NOS,611.67,20185.05,
128-1012 (ORANGE SC 2W 2G SWITCH KUBUK),26 NOS,790.00,20540.00,
128-1013 (ORANGE SC 2W 3G SWITCH KUBUK),10 NOS,1000.00,10000.00,
128-1021 (ORANGE SC 20A D/P INDIC SW KUBUK),,,,
128-1023 (ORANGE SC 5 STEP FAN CNTRL KUBUK),,,,
128-1033 (ORANGE 2G DATA TELEP SO KUBUK),,,,
128-1036 (ORANGE SC 1W 1G BELLPRESS SW KUBUK),10 NOS,660.00,6600.00,
128-1076 (ORANGE SC TV SOCKET OUTLET KUBUK),8 NOS,1305.00,10440.00,
129-1001 (ORANGE SC 1W 1G SWITCH KALUWARA),41 NOS,445.00,18245.00,
129-1002 (ORANGE SC 1W 2G SWITCH KALUWARA),25 NOS,560.00,14000.00,
129-1004 (ORANGE SC 1W 4G SWITCH KALUWARA),8 NOS,835.00,6680.00,
129-1011 (ORANGE SC 2W 1G SWITCH KALUWARA),13 NOS,585.00,7605.00,
129-1012 (ORANGE SC 2W 2G SWITCH KALUWARA),39 NOS,790.00,30810.00,
129-1021 (ORANGE SC 20A D/P INDIC SW KALUWARA),,,,
129-1023 (ORANGE SC 5STEP FAN CNTRL KALUWARA),7 NOS,1695.00,11865.00,
129-1033 (ORANGE SC DATA TELEP SO KALUWARA),,,,
129-1036 (ORANGE SC 1W 1G BELLPRESS SW KALUWARA),12 NOS,662.83,7953.93,
129-1075 (ORANGE SC 1G 4 WIRE TPHONE SO KALUWARA),14 NOS,1370.00,19180.00,
129-1076 (ORANGE SC TV SOCKET OUTLET KALUWARA),,,,
129-1077 (ORANGE SC 8 WIRE 8 COTP DATA KALUWARA),,,,
188-1037 (ORANGE SPECIAL SC 2W 4G SW GUNMETAL M),,,,
188-1040 (ORANGE SPECIAL SC 1W 4G SW GUNMETAL M),,,,
239-0048 (ORANGE SC 1W 4G SINGLE SWITCH),,,,
239-0058 (ORANGE SPECIAL SC 2W 4G SW SILVER M),,,,
ORANGE SC 13A S/Socket Outlet KUBUK,,,,
ORANGE SC 1G 4Wire Telephone Socket GUN MAT,,,,
SOLUTION TAP,,,,
118-1094 (ORANGE OD 13A MLT SO OL INDINDI BLACK),,,,
STARTERS,47 NOS,23910.91,1123812.89,
"220-1001 (ORANGE DOL STARTER 0.75HP,0.55KW,1.6A)",5 NOS,9600.00,48000.00,
"220-1002 (ORANGE DOL STARTER 1.5HP,1.1KW,2.5A)",1 NOS,9600.00,9600.00,
"220-1003 (ORANGE DOL STARTER 2.0HP,1.5KW,3.5A)",1 NOS,9600.00,9600.00,
"220-1004 (ORANGE DOL STARTER 3.0HP,2.2KW,5A)",2 NOS,9600.00,19200.00,
"220-1005 (ORANGE DOL STARTERS 5.0HP,3.7KW,5A)",,,,
"220-1006 (ORANGE DOL STARTER 7.5HP,5.5KW,11A)",2 NOS,9600.00,19200.00,
"220-1007 (ORANGE DOL STARTER 10.0HP,5.5KW,11A)",,,,
"220-1008 (ORANGE DOL STARTER 15.0HP,11KW,21A)",5 NOS,11840.00,59200.00,
"220-1009 (ORANGE DOL STARTER 20.0HP,15.0KW,28A)",5 NOS,16480.00,82400.00,
"220-1010 (ORANGE DOL STARTER 25.0HP,18.5KW,35A)",6 NOS,34320.00,205920.00,
"220-1011 (ORANGE DOL STARTER 30.0HP,22.0KW,40A)",6 NOS,34480.00,206880.00,
220-1101 (ORANGE AUTO STAR DELTA STARTER 10HP),5 NOS,28474.58,142372.89,
220-1103 (ORANGE AUTO STAR DELTA STARTER 20HP),,,,
220-1104 (ORANGE AUTO STAR DELTA STARTER 25HP),5 NOS,33440.00,167200.00,
220-1105 (ORANGE AUTO STAR DELTA STARTER 30HP),2 NOS,38560.00,77120.00,
220-1106 (ORANGE AUTO STAR DELTA STARTER 35HP),2 NOS,38560.00,77120.00,
STEEL ENCLOSURES,49 NOS,12091.27,592472.39,
222-1001 (ORANGE 1ROW 8WAY 300X250X90 ODS),6 NOS,5692.29,34153.75,
222-1004 (ORANGE 1ROW 20WAY 500X250X90 ODS),5 NOS,3469.15,17345.76,
222-1005 (ORANGE 2ROW 28WAY 350X350X100 ODS),7 NOS,10616.00,74312.02,
222-1006 (ORANGE 3ROW 42WAY 350X500X110 ODS),5 NOS,11729.03,58645.15,
222-1007 (ORANGE 4ROW 56WAY 350X650X110 ODS),2 NOS,15304.40,30608.80,
222-1008 (ORANGE 3ROW 54WAY 425X500X110 ODS),2 NOS,16319.10,32638.19,
222-1009 (ORANGE 3R 42WAY 405X755X130+MCCB),8 NOS,21113.95,168911.60,
222-1010 (ORANGE 4ROW 46WAY ENCLOSER(3ROW+MCB)),2 NOS,17297.12,34594.23,
222-1011 (ORANGE 1ROW 20WAY 500X250X115 ODS+GLS),6 NOS,10657.43,63944.60,
222-1012 (ORANGE 2ROW 28WAY 375X350X115 ODS+GLS),3 NOS,10810.26,32430.79,
222-1013 (ORANGE 3ROW 42WAY 375X500X115 ODS+GLS),3 NOS,14962.50,44887.50,
WIREMAN INFINITY,318 NOS,3381.18,1075215.86,
178-1001 (ORANGE WI 10A 1W 1G SWITCH),19 NOS,223.02,4237.34,
178-1002 (ORANGE WI 10A 1W 2G SWITCH),21 NOS,300.85,6317.80,
178-1003 (ORANGE WI 10A 1W 3G SWITCH),22 NOS,411.02,9042.39,
178-1004 (ORANGE WI 10A 1W 4G SWITCH),4 NOS,550.85,2203.38,
178-1012 (ORANGE WI 10A 2W 2G SWITCH),22 NOS,478.81,10533.87,
178-1013 (ORANGE WI 10A 2W 3G SWITCH),11 NOS,698.00,7677.98,
178-1014 (ORANGE WI 10A 2W 4G SWITCH),22 NOS,800.85,17618.70,
178-1021 (ORANGE WI 20A DOUBLE POLE W/INDICATOR),12 NOS,1148.31,13779.69,
178-1023 (ORANGE WI 5STEP HUMFREE FAN CONTROLL),12 NOS,1144.07,13728.81,
178-1036 (ORANGE WI 10A 1W 1G BELL PRESS SWITCH),10 NOS,389.83,3898.30,
178-1072 (ORANGE WI 13A S/SOCKET OUTLET),34 NOS,588.99,20025.58,
178-1076 (ORANGE WI 75 OHM TV SOCKET OUTLET),11 NOS,892.14,9813.54,
179-1076 (ORANGE WI 75 OHM TV SOCKET OUTLET-BK),5 NOS,722.03,3610.16,
190-1027 (ORANGE 7/0.53 BLUE 50M (1X1.5MM2)),8 NOS,4208.80,33670.40,
190-1143 (ORANGE 7/0.67MM FLAT TWIN GREY 50M),,,,
190-1361 (ORANGE 7/1.04MM EARTH WIRE GREEN 500M),1 NOS,139101.79,139101.79,
191-1255 (ORANGE 30/0.25MM THRE CORE BLACK 500M),,,,
191-1256 (ORANGE 30/0.25MM THRE CORE BLACK 300M),,,,
194-1054 (ORANGE 4CX16mm2(7/1.70)CU/PVC/PVC),,,,
204-1114 (RUHUNU 7/0.67MM SS BLUE 100M),6 NOS,13240.68,79444.08,
214-4019 (ORANGE RCCB 2POLE 40A 300MA),25 NOS,6130.77,153269.35,
214-4062 (ORANGE RCCB 4POLE 40A 30MA TYPE AC),37 NOS,9208.93,340730.40,
214-4063 (ORANGE RCCB 4POLE 40A 100MA TYPE AC),8 NOS,8741.88,69935.01,
219-1001 (ORANGE SPD T2 1PN IN20 UC320V UP1.5KV),13 NOS,6427.25,83554.25,
221-1009 (SHUNT 230V 18-25KA 30-160A FIX),6 NOS,2393.82,14362.92,
221-1109 (UVT 230V 18-25KA 30-160 FIXED),3 NOS,4715.10,14145.30,
222-1503 (ORANGE PC WATER METER BOX 222X422X50),6 NOS,4085.80,24514.82,
Grand Total,40017 NOS,,47485709.26,
